Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;23001 Albanchez de Mágina;Total Unión Europea;0
Ambos sexos;23001 Albanchez de Mágina;Alemania;0
Ambos sexos;23001 Albanchez de Mágina;Francia;0
Ambos sexos;23001 Albanchez de Mágina;Reino Unido;0
Ambos sexos;23001 Albanchez de Mágina;Total Africa;0
Ambos sexos;23001 Albanchez de Mágina;Marruecos;0
Ambos sexos;23001 Albanchez de Mágina;Total América;0
Ambos sexos;23001 Albanchez de Mágina;Colombia;0
Ambos sexos;23001 Albanchez de Mágina;Ecuador;0
Ambos sexos;23001 Albanchez de Mágina;Argentina;0
Ambos sexos;23001 Albanchez de Mágina;Total Asia;0
Ambos sexos;23001 Albanchez de Mágina;Oceanía;0
Ambos sexos;23002 Alcalá la Real;Total Unión Europea;105
Ambos sexos;23002 Alcalá la Real;Alemania;56
Ambos sexos;23002 Alcalá la Real;Francia;23
Ambos sexos;23002 Alcalá la Real;Reino Unido;4
Ambos sexos;23002 Alcalá la Real;Total Africa;41
Ambos sexos;23002 Alcalá la Real;Marruecos;32
Ambos sexos;23002 Alcalá la Real;Total América;71
Ambos sexos;23002 Alcalá la Real;Colombia;22
Ambos sexos;23002 Alcalá la Real;Ecuador;16
Ambos sexos;23002 Alcalá la Real;Argentina;11
Ambos sexos;23002 Alcalá la Real;Total Asia;6
Ambos sexos;23002 Alcalá la Real;Oceanía;0
Ambos sexos;23003 Alcaudete;Total Unión Europea;12
Ambos sexos;23003 Alcaudete;Alemania;3
Ambos sexos;23003 Alcaudete;Francia;0
Ambos sexos;23003 Alcaudete;Reino Unido;2
Ambos sexos;23003 Alcaudete;Total Africa;21
Ambos sexos;23003 Alcaudete;Marruecos;14
Ambos sexos;23003 Alcaudete;Total América;10
Ambos sexos;23003 Alcaudete;Colombia;5
Ambos sexos;23003 Alcaudete;Ecuador;1
Ambos sexos;23003 Alcaudete;Argentina;1
Ambos sexos;23003 Alcaudete;Total Asia;0
Ambos sexos;23003 Alcaudete;Oceanía;0
Ambos sexos;23004 Aldeaquemada;Total Unión Europea;0
Ambos sexos;23004 Aldeaquemada;Alemania;0
Ambos sexos;23004 Aldeaquemada;Francia;0
Ambos sexos;23004 Aldeaquemada;Reino Unido;0
Ambos sexos;23004 Aldeaquemada;Total Africa;0
Ambos sexos;23004 Aldeaquemada;Marruecos;0
Ambos sexos;23004 Aldeaquemada;Total América;3
Ambos sexos;23004 Aldeaquemada;Colombia;0
Ambos sexos;23004 Aldeaquemada;Ecuador;2
Ambos sexos;23004 Aldeaquemada;Argentina;0
Ambos sexos;23004 Aldeaquemada;Total Asia;0
Ambos sexos;23004 Aldeaquemada;Oceanía;0
Ambos sexos;23005 Andújar;Total Unión Europea;167
Ambos sexos;23005 Andújar;Alemania;81
Ambos sexos;23005 Andújar;Francia;30
Ambos sexos;23005 Andújar;Reino Unido;11
Ambos sexos;23005 Andújar;Total Africa;90
Ambos sexos;23005 Andújar;Marruecos;81
Ambos sexos;23005 Andújar;Total América;150
Ambos sexos;23005 Andújar;Colombia;60
Ambos sexos;23005 Andújar;Ecuador;19
Ambos sexos;23005 Andújar;Argentina;28
Ambos sexos;23005 Andújar;Total Asia;21
Ambos sexos;23005 Andújar;Oceanía;1
Ambos sexos;23006 Arjona;Total Unión Europea;15
Ambos sexos;23006 Arjona;Alemania;13
Ambos sexos;23006 Arjona;Francia;1
Ambos sexos;23006 Arjona;Reino Unido;0
Ambos sexos;23006 Arjona;Total Africa;2
Ambos sexos;23006 Arjona;Marruecos;2
Ambos sexos;23006 Arjona;Total América;7
Ambos sexos;23006 Arjona;Colombia;5
Ambos sexos;23006 Arjona;Ecuador;1
Ambos sexos;23006 Arjona;Argentina;0
