Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;23027 Cazalilla;Africa;..
Ambos sexos;23027 Cazalilla;América;..
Ambos sexos;23027 Cazalilla;Asia;..
Ambos sexos;23027 Cazalilla;Europa;..
Ambos sexos;23027 Cazalilla;Resto;..
Ambos sexos;23028 Cazorla;Africa;2
Ambos sexos;23028 Cazorla;América;4
Ambos sexos;23028 Cazorla;Asia;..
Ambos sexos;23028 Cazorla;Europa;3
Ambos sexos;23028 Cazorla;Resto;..
Ambos sexos;23029 Chiclana de Segura;Africa;23
Ambos sexos;23029 Chiclana de Segura;América;..
Ambos sexos;23029 Chiclana de Segura;Asia;..
Ambos sexos;23029 Chiclana de Segura;Europa;..
Ambos sexos;23029 Chiclana de Segura;Resto;..
Ambos sexos;23030 Chilluévar;Africa;..
Ambos sexos;23030 Chilluévar;América;1
Ambos sexos;23030 Chilluévar;Asia;..
Ambos sexos;23030 Chilluévar;Europa;1
Ambos sexos;23030 Chilluévar;Resto;..
Ambos sexos;23031 Escañuela;Africa;..
Ambos sexos;23031 Escañuela;América;..
Ambos sexos;23031 Escañuela;Asia;..
Ambos sexos;23031 Escañuela;Europa;..
Ambos sexos;23031 Escañuela;Resto;..
Ambos sexos;23032 Espelúy;Africa;6
Ambos sexos;23032 Espelúy;América;..
Ambos sexos;23032 Espelúy;Asia;..
Ambos sexos;23032 Espelúy;Europa;..
Ambos sexos;23032 Espelúy;Resto;..
Ambos sexos;23033 Frailes;Africa;..
Ambos sexos;23033 Frailes;América;..
Ambos sexos;23033 Frailes;Asia;..
Ambos sexos;23033 Frailes;Europa;..
Ambos sexos;23033 Frailes;Resto;..
Ambos sexos;23034 Fuensanta de Martos;Africa;..
Ambos sexos;23034 Fuensanta de Martos;América;1
Ambos sexos;23034 Fuensanta de Martos;Asia;..
Ambos sexos;23034 Fuensanta de Martos;Europa;12
Ambos sexos;23034 Fuensanta de Martos;Resto;..
Ambos sexos;23035 Fuerte del Rey;Africa;..
Ambos sexos;23035 Fuerte del Rey;América;..
Ambos sexos;23035 Fuerte del Rey;Asia;..
Ambos sexos;23035 Fuerte del Rey;Europa;..
Ambos sexos;23035 Fuerte del Rey;Resto;..
Ambos sexos;23037 Génave;Africa;..
Ambos sexos;23037 Génave;América;..
Ambos sexos;23037 Génave;Asia;..
Ambos sexos;23037 Génave;Europa;..
Ambos sexos;23037 Génave;Resto;..
Ambos sexos;23038 Guardia de Jaén (La);Africa;1
Ambos sexos;23038 Guardia de Jaén (La);América;..
Ambos sexos;23038 Guardia de Jaén (La);Asia;..
Ambos sexos;23038 Guardia de Jaén (La);Europa;5
Ambos sexos;23038 Guardia de Jaén (La);Resto;..
Ambos sexos;23039 Guarromán;Africa;5
Ambos sexos;23039 Guarromán;América;..
Ambos sexos;23039 Guarromán;Asia;..
Ambos sexos;23039 Guarromán;Europa;..
Ambos sexos;23039 Guarromán;Resto;..
Ambos sexos;23040 Lahiguera;Africa;..
Ambos sexos;23040 Lahiguera;América;..
Ambos sexos;23040 Lahiguera;Asia;..
Ambos sexos;23040 Lahiguera;Europa;1
Ambos sexos;23040 Lahiguera;Resto;..
Ambos sexos;23041 Higuera de Calatrava;Africa;..
Ambos sexos;23041 Higuera de Calatrava;América;..
Ambos sexos;23041 Higuera de Calatrava;Asia;..
Ambos sexos;23041 Higuera de Calatrava;Europa;..
Ambos sexos;23041 Higuera de Calatrava;Resto;..
Ambos sexos;23042 Hinojares;Africa;..
Ambos sexos;23042 Hinojares;América;..
Ambos sexos;23042 Hinojares;Asia;..
Ambos sexos;23042 Hinojares;Europa;1
Ambos sexos;23042 Hinojares;Resto;..
Ambos sexos;23043 Hornos;Africa;2
Ambos sexos;23043 Hornos;América;..
Ambos sexos;23043 Hornos;Asia;..
Ambos sexos;23043 Hornos;Europa;2
Ambos sexos;23043 Hornos;Resto;..
Ambos sexos;23044 Huelma;Africa;4
Ambos sexos;23044 Huelma;América;2
Ambos sexos;23044 Huelma;Asia;..
Ambos sexos;23044 Huelma;Europa;..
Ambos sexos;23044 Huelma;Resto;..
Ambos sexos;23045 Huesa;Africa;1
Ambos sexos;23045 Huesa;América;..
Ambos sexos;23045 Huesa;Asia;..
Ambos sexos;23045 Huesa;Europa;1
Ambos sexos;23045 Huesa;Resto;..
Ambos sexos;23046 Ibros;Africa;6
Ambos sexos;23046 Ibros;América;..
Ambos sexos;23046 Ibros;Asia;..
Ambos sexos;23046 Ibros;Europa;..
Ambos sexos;23046 Ibros;Resto;1
Ambos sexos;23047 Iruela (La);Africa;..
Ambos sexos;23047 Iruela (La);América;..
Ambos sexos;23047 Iruela (La);Asia;..
Ambos sexos;23047 Iruela (La);Europa;..
Ambos sexos;23047 Iruela (La);Resto;..
Ambos sexos;23048 Iznatoraf;Africa;104
Ambos sexos;23048 Iznatoraf;América;..
Ambos sexos;23048 Iznatoraf;Asia;..
Ambos sexos;23048 Iznatoraf;Europa;1
Ambos sexos;23048 Iznatoraf;Resto;..
Ambos sexos;23049 Jabalquinto;Africa;10
Ambos sexos;23049 Jabalquinto;América;..
Ambos sexos;23049 Jabalquinto;Asia;..
Ambos sexos;23049 Jabalquinto;Europa;1
Ambos sexos;23049 Jabalquinto;Resto;..
Ambos sexos;23050 Jaén;Africa;188
Ambos sexos;23050 Jaén;América;215
Ambos sexos;23050 Jaén;Asia;118
Ambos sexos;23050 Jaén;Europa;161
Ambos sexos;23050 Jaén;Resto;1
Ambos sexos;23051 Jamilena;Africa;..
Ambos sexos;23051 Jamilena;América;2
Ambos sexos;23051 Jamilena;Asia;..
Ambos sexos;23051 Jamilena;Europa;1
Ambos sexos;23051 Jamilena;Resto;..
Ambos sexos;23052 Jimena;Africa;..
Ambos sexos;23052 Jimena;América;..
Ambos sexos;23052 Jimena;Asia;..
Ambos sexos;23052 Jimena;Europa;..
Ambos sexos;23052 Jimena;Resto;..
Ambos sexos;23053 Jódar;Africa;1
Ambos sexos;23053 Jódar;América;2
Ambos sexos;23053 Jódar;Asia;..
Ambos sexos;23053 Jódar;Europa;..
Ambos sexos;23053 Jódar;Resto;..
Ambos sexos;23054 Larva;Africa;..
Ambos sexos;23054 Larva;América;..
Ambos sexos;23054 Larva;Asia;..
Ambos sexos;23054 Larva;Europa;..
Ambos sexos;23054 Larva;Resto;..
Ambos sexos;23055 Linares;Africa;41
Ambos sexos;23055 Linares;América;40
Ambos sexos;23055 Linares;Asia;207
Ambos sexos;23055 Linares;Europa;41
Ambos sexos;23055 Linares;Resto;1
Ambos sexos;23056 Lopera;Africa;1
Ambos sexos;23056 Lopera;América;..
Ambos sexos;23056 Lopera;Asia;..
Ambos sexos;23056 Lopera;Europa;..
Ambos sexos;23056 Lopera;Resto;..
Ambos sexos;23057 Lupión;Africa;..
Ambos sexos;23057 Lupión;América;..
Ambos sexos;23057 Lupión;Asia;..
Ambos sexos;23057 Lupión;Europa;..
Ambos sexos;23057 Lupión;Resto;..
Ambos sexos;23058 Mancha Real;Africa;23
Ambos sexos;23058 Mancha Real;América;13
Ambos sexos;23058 Mancha Real;Asia;..
Ambos sexos;23058 Mancha Real;Europa;1
Ambos sexos;23058 Mancha Real;Resto;..
Ambos sexos;23059 Marmolejo;Africa;9
Ambos sexos;23059 Marmolejo;América;5
Ambos sexos;23059 Marmolejo;Asia;1
Ambos sexos;23059 Marmolejo;Europa;3
Ambos sexos;23059 Marmolejo;Resto;..
Ambos sexos;23060 Martos;Africa;104
Ambos sexos;23060 Martos;América;25
Ambos sexos;23060 Martos;Asia;18
Ambos sexos;23060 Martos;Europa;18
Ambos sexos;23060 Martos;Resto;..
Ambos sexos;23061 Mengíbar;Africa;11
Ambos sexos;23061 Mengíbar;América;11
Ambos sexos;23061 Mengíbar;Asia;4
Ambos sexos;23061 Mengíbar;Europa;3
Ambos sexos;23061 Mengíbar;Resto;..
Ambos sexos;23062 Montizón;Africa;8
Ambos sexos;23062 Montizón;América;..
Ambos sexos;23062 Montizón;Asia;..
Ambos sexos;23062 Montizón;Europa;1
Ambos sexos;23062 Montizón;Resto;..
Ambos sexos;23063 Navas de San Juan;Africa;..
Ambos sexos;23063 Navas de San Juan;América;1
Ambos sexos;23063 Navas de San Juan;Asia;..
Ambos sexos;23063 Navas de San Juan;Europa;1
Ambos sexos;23063 Navas de San Juan;Resto;..
Ambos sexos;23064 Noalejo;Africa;..
Ambos sexos;23064 Noalejo;América;..
Ambos sexos;23064 Noalejo;Asia;..
Ambos sexos;23064 Noalejo;Europa;..
Ambos sexos;23064 Noalejo;Resto;..
Ambos sexos;23065 Orcera;Africa;1
Ambos sexos;23065 Orcera;América;5
Ambos sexos;23065 Orcera;Asia;..
Ambos sexos;23065 Orcera;Europa;..
Ambos sexos;23065 Orcera;Resto;..
Ambos sexos;23066 Peal de Becerro;Africa;4
Ambos sexos;23066 Peal de Becerro;América;..
Ambos sexos;23066 Peal de Becerro;Asia;..
Ambos sexos;23066 Peal de Becerro;Europa;1
Ambos sexos;23066 Peal de Becerro;Resto;..
Ambos sexos;23067 Pegalajar;Africa;1
Ambos sexos;23067 Pegalajar;América;1
Ambos sexos;23067 Pegalajar;Asia;..
Ambos sexos;23067 Pegalajar;Europa;1
Ambos sexos;23067 Pegalajar;Resto;..
Ambos sexos;23069 Porcuna;Africa;9
Ambos sexos;23069 Porcuna;América;9
Ambos sexos;23069 Porcuna;Asia;..
Ambos sexos;23069 Porcuna;Europa;1
Ambos sexos;23069 Porcuna;Resto;..
Ambos sexos;23070 Pozo Alcón;Africa;3
Ambos sexos;23070 Pozo Alcón;América;23
Ambos sexos;23070 Pozo Alcón;Asia;..
Ambos sexos;23070 Pozo Alcón;Europa;3
Ambos sexos;23070 Pozo Alcón;Resto;..
Ambos sexos;23071 Puente de Génave;Africa;..
Ambos sexos;23071 Puente de Génave;América;..
Ambos sexos;23071 Puente de Génave;Asia;..
Ambos sexos;23071 Puente de Génave;Europa;..
Ambos sexos;23071 Puente de Génave;Resto;..
Ambos sexos;23072 Puerta de Segura (La);Africa;13
Ambos sexos;23072 Puerta de Segura (La);América;2
Ambos sexos;23072 Puerta de Segura (La);Asia;..
Ambos sexos;23072 Puerta de Segura (La);Europa;1
Ambos sexos;23072 Puerta de Segura (La);Resto;..
Ambos sexos;23073 Quesada;Africa;1
Ambos sexos;23073 Quesada;América;1
Ambos sexos;23073 Quesada;Asia;..
Ambos sexos;23073 Quesada;Europa;3
Ambos sexos;23073 Quesada;Resto;..
Ambos sexos;23074 Rus;Africa;1
Ambos sexos;23074 Rus;América;..
Ambos sexos;23074 Rus;Asia;..
Ambos sexos;23074 Rus;Europa;1
Ambos sexos;23074 Rus;Resto;..
Ambos sexos;23075 Sabiote;Africa;7
Ambos sexos;23075 Sabiote;América;1
Ambos sexos;23075 Sabiote;Asia;..
Ambos sexos;23075 Sabiote;Europa;5
Ambos sexos;23075 Sabiote;Resto;..
Ambos sexos;23076 Santa Elena;Africa;..
Ambos sexos;23076 Santa Elena;América;..
Ambos sexos;23076 Santa Elena;Asia;..
Ambos sexos;23076 Santa Elena;Europa;..
Ambos sexos;23076 Santa Elena;Resto;..
Ambos sexos;23077 Santiago de Calatrava;Africa;1
Ambos sexos;23077 Santiago de Calatrava;América;..
Ambos sexos;23077 Santiago de Calatrava;Asia;..
Ambos sexos;23077 Santiago de Calatrava;Europa;1
Ambos sexos;23077 Santiago de Calatrava;Resto;..
Ambos sexos;23079 Santisteban del Puerto;Africa;..
Ambos sexos;23079 Santisteban del Puerto;América;..
Ambos sexos;23079 Santisteban del Puerto;Asia;..
Ambos sexos;23079 Santisteban del Puerto;Europa;..
Ambos sexos;23079 Santisteban del Puerto;Resto;..
Ambos sexos;23080 Santo Tomé;Africa;..
Ambos sexos;23080 Santo Tomé;América;1
Ambos sexos;23080 Santo Tomé;Asia;..
Ambos sexos;23080 Santo Tomé;Europa;1
Ambos sexos;23080 Santo Tomé;Resto;..
Ambos sexos;23081 Segura de la Sierra;Africa;1
Ambos sexos;23081 Segura de la Sierra;América;1
Ambos sexos;23081 Segura de la Sierra;Asia;..
Ambos sexos;23081 Segura de la Sierra;Europa;3
Ambos sexos;23081 Segura de la Sierra;Resto;..
Ambos sexos;23082 Siles;Africa;1
Ambos sexos;23082 Siles;América;..
Ambos sexos;23082 Siles;Asia;..
Ambos sexos;23082 Siles;Europa;..
Ambos sexos;23082 Siles;Resto;..
Ambos sexos;23084 Sorihuela del Guadalimar;Africa;19
Ambos sexos;23084 Sorihuela del Guadalimar;América;..
Ambos sexos;23084 Sorihuela del Guadalimar;Asia;..
Ambos sexos;23084 Sorihuela del Guadalimar;Europa;..
Ambos sexos;23084 Sorihuela del Guadalimar;Resto;..
Ambos sexos;23085 Torreblascopedro;Africa;..
Ambos sexos;23085 Torreblascopedro;América;1
Ambos sexos;23085 Torreblascopedro;Asia;..
Ambos sexos;23085 Torreblascopedro;Europa;..
Ambos sexos;23085 Torreblascopedro;Resto;..
Ambos sexos;23086 Torre del Campo;Africa;14
Ambos sexos;23086 Torre del Campo;América;5
Ambos sexos;23086 Torre del Campo;Asia;..
Ambos sexos;23086 Torre del Campo;Europa;9
Ambos sexos;23086 Torre del Campo;Resto;..
Ambos sexos;23087 Torredonjimeno;Africa;20
Ambos sexos;23087 Torredonjimeno;América;8
Ambos sexos;23087 Torredonjimeno;Asia;3
Ambos sexos;23087 Torredonjimeno;Europa;11
Ambos sexos;23087 Torredonjimeno;Resto;..
Ambos sexos;23088 Torreperogil;Africa;4
Ambos sexos;23088 Torreperogil;América;2
Ambos sexos;23088 Torreperogil;Asia;..
Ambos sexos;23088 Torreperogil;Europa;4
Ambos sexos;23088 Torreperogil;Resto;..
Ambos sexos;23090 Torres;Africa;..
Ambos sexos;23090 Torres;América;..
Ambos sexos;23090 Torres;Asia;..
Ambos sexos;23090 Torres;Europa;..
Ambos sexos;23090 Torres;Resto;..
Ambos sexos;23092 Úbeda;Africa;58
Ambos sexos;23092 Úbeda;América;34
Ambos sexos;23092 Úbeda;Asia;4
Ambos sexos;23092 Úbeda;Europa;20
Ambos sexos;23092 Úbeda;Resto;..
Ambos sexos;23093 Valdepeñas de Jaén;Africa;..
Ambos sexos;23093 Valdepeñas de Jaén;América;..
Ambos sexos;23093 Valdepeñas de Jaén;Asia;..
Ambos sexos;23093 Valdepeñas de Jaén;Europa;..
Ambos sexos;23093 Valdepeñas de Jaén;Resto;..
Ambos sexos;23094 Vilches;Africa;1
Ambos sexos;23094 Vilches;América;5
Ambos sexos;23094 Vilches;Asia;..
Ambos sexos;23094 Vilches;Europa;1
Ambos sexos;23094 Vilches;Resto;..
Ambos sexos;23095 Villacarrillo;Africa;6
Ambos sexos;23095 Villacarrillo;América;6
Ambos sexos;23095 Villacarrillo;Asia;..
Ambos sexos;23095 Villacarrillo;Europa;57
Ambos sexos;23095 Villacarrillo;Resto;..
Ambos sexos;23096 Villanueva de la Reina;Africa;..
Ambos sexos;23096 Villanueva de la Reina;América;..
Ambos sexos;23096 Villanueva de la Reina;Asia;..
Ambos sexos;23096 Villanueva de la Reina;Europa;3
Ambos sexos;23096 Villanueva de la Reina;Resto;..
Ambos sexos;23097 Villanueva del Arzobispo;Africa;318
Ambos sexos;23097 Villanueva del Arzobispo;América;4
Ambos sexos;23097 Villanueva del Arzobispo;Asia;..
Ambos sexos;23097 Villanueva del Arzobispo;Europa;5
Ambos sexos;23097 Villanueva del Arzobispo;Resto;..
Ambos sexos;23098 Villardompardo;Africa;..
Ambos sexos;23098 Villardompardo;América;1
Ambos sexos;23098 Villardompardo;Asia;..
Ambos sexos;23098 Villardompardo;Europa;..
Ambos sexos;23098 Villardompardo;Resto;..
Ambos sexos;23099 Villares (Los);Africa;..
Ambos sexos;23099 Villares (Los);América;..
Ambos sexos;23099 Villares (Los);Asia;..
Ambos sexos;23099 Villares (Los);Europa;..
Ambos sexos;23099 Villares (Los);Resto;..
Ambos sexos;23101 Villarrodrigo;Africa;..
Ambos sexos;23101 Villarrodrigo;América;..
Ambos sexos;23101 Villarrodrigo;Asia;..
Ambos sexos;23101 Villarrodrigo;Europa;..
Ambos sexos;23101 Villarrodrigo;Resto;..
Ambos sexos;23901 Cárcheles;Africa;..
Ambos sexos;23901 Cárcheles;América;..
Ambos sexos;23901 Cárcheles;Asia;..
Ambos sexos;23901 Cárcheles;Europa;..
Ambos sexos;23901 Cárcheles;Resto;..
Ambos sexos;23902 Bedmar y Garcíez;Africa;1
Ambos sexos;23902 Bedmar y Garcíez;América;..
Ambos sexos;23902 Bedmar y Garcíez;Asia;..
Ambos sexos;23902 Bedmar y Garcíez;Europa;..
Ambos sexos;23902 Bedmar y Garcíez;Resto;..
Ambos sexos;23903 Villatorres;Africa;74
Ambos sexos;23903 Villatorres;América;1
Ambos sexos;23903 Villatorres;Asia;..
Ambos sexos;23903 Villatorres;Europa;1
Ambos sexos;23903 Villatorres;Resto;..
Ambos sexos;23904 Santiago-Pontones;Africa;..
Ambos sexos;23904 Santiago-Pontones;América;..
Ambos sexos;23904 Santiago-Pontones;Asia;..
Ambos sexos;23904 Santiago-Pontones;Europa;1
Ambos sexos;23904 Santiago-Pontones;Resto;..
