;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;GRANADA;;;;;;;;NOVIEMBRE 2014;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
18001;AGRON;29;1;8;3;5;7;5;3;2;3;18;3
18002;ALAMEDILLA;33;5;4;9;4;9;2;6; ;11;12;4
18003;ALBOLOTE;2,252;161;444;447;113;598;489;114;215;309;1,355;259
18004;ALBONDON;59;7;10;12;9;12;9;8;1;12;32;6
18005;ALBUÑAN;36;6;7;8;1;10;4;3;1;10;15;7
18006;ALBUÑOL;670;40;209;119;47;175;80;221;23;79;278;69
18007;ALBUÑUELAS;49;5;8;12;2;17;5;6;2;20;18;3
18010;ALDEIRE;55;2;10;14;6;15;8;4;4;15;22;10
18011;ALFACAR;670;47;160;154;34;168;107;26;62;148;346;88
18012;ALGARINEJO;79;7;20;22;4;19;7;20;2;18;31;8
18013;ALHAMA DE GRANADA;507;42;122;108;35;137;63;160;18;60;240;29
18014;ALHENDIN;1,084;47;250;186;49;357;195;14;59;133;755;123
18015;ALICUN DE ORTEGA;27;5;7;6;2;5;2;6;1;5;12;3
18016;ALMEGIJAR;25;3;7;7; ;4;4;2;3;3;16;1
18017;ALMUÑECAR;3,411;160;795;714;150;893;699;112;136;453;2,267;443
18904;ALPUJARRA DE LA SIERRA;67;6;16;22;6;9;8;12;2;15;29;9
18018;ALQUIFE;84;6;15;26;2;16;19;1;5;17;55;6
18020;ARENAS DEL REY;130;13;25;29;14;19;30;36;4;7;70;13
18021;ARMILLA;3,217;185;692;559;199;975;607;75;188;357;2,196;401
18022;ATARFE;2,347;156;557;401;121;729;383;170;222;291;1,411;253
18023;BAZA;2,109;111;426;443;110;612;407;249;182;239;1,200;239
18024;BEAS DE GRANADA;90;4;19;18;10;19;20;2;9;13;57;9
18025;BEAS DE GUADIX;46;3;15;16;2;4;6;7;3;13;21;2
18027;BENALUA;516;45;125;96;48;150;52;74;59;73;254;56
18028;BENALUA DE LAS VILLAS;61;6;11;18;7;11;8;9;4;13;24;11
18029;BENAMAUREL;176;14;51;35;13;40;23;21;19;20;95;21
18030;BERCHULES;55;1;16;11;1;16;10;10;1;13;29;2
18032;BUBION;49;2;8;8; ;17;14;1;2;7;35;4
18033;BUSQUISTAR;43;4;10;10;3;8;8;8;2;4;26;3
18034;CACIN;39;2;4;9;6;10;8;4;3;4;21;7
18035;CADIAR;135;15;33;45;7;19;16;10;9;38;64;14
18036;CAJAR;424;19;101;70;17;121;96;7;30;62;278;47
18114;CALAHORRA, LA;78;6;16;22;3;19;12;11;5;15;39;8
