;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;GRANADA;;;;;;;;ENERO 2017;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
18001;AGRON;34;2;7;4;4;14;3;6;2;1;24;1
18002;ALAMEDILLA;42;2;5;12;7;10;6;7; ;19;14;2
18003;ALBOLOTE;1,902;92;343;398;69;501;499;93;153;219;1,250;187
18004;ALBONDON;56;6;8;14;9;9;10;5; ;7;35;9
18005;ALBUÑAN;29;5;4;5;1;8;6;2;1;5;19;2
18006;ALBUÑOL;618;38;175;114;34;176;81;225;14;58;258;63
18007;ALBUÑUELAS;53;3;5;17;4;15;9;8;3;20;21;1
18010;ALDEIRE;59;3;6;23;3;14;10;5;2;30;18;4
18011;ALFACAR;557;35;98;126;39;147;112;25;44;89;325;74
18012;ALGARINEJO;66;6;8;18;10;19;5;9;1;14;32;10
18013;ALHAMA DE GRANADA;386;32;72;86;29;104;63;89;25;42;195;35
18014;ALHENDIN;949;42;214;175;33;284;201;19;56;90;690;94
18015;ALICUN DE ORTEGA;25;2;4;5;4;6;4;4;2;5;10;4
18016;ALMEGIJAR;17; ;7;7; ;1;2;3;3;3;7;1
18017;ALMUÑECAR;3,041;122;609;680;116;812;702;108;134;312;2,149;338
18904;ALPUJARRA DE LA SIERRA;64;4;14;23;2;8;13;9;1;16;32;6
18018;ALQUIFE;77;4;15;18;5;15;20;2;7;10;55;3
18020;ARENAS DEL REY;79;3;10;15;9;18;24;14;1;4;53;7
18021;ARMILLA;2,721;135;541;530;94;767;654;76;156;261;1,970;258
18022;ATARFE;2,081;89;444;364;112;666;406;151;185;206;1,303;236
18023;BAZA;1,823;81;306;418;77;539;402;207;162;170;1,112;172
18024;BEAS DE GRANADA;75;1;9;23;4;24;14;2;2;12;53;6
18025;BEAS DE GUADIX;29;1;6;6; ;13;3;6;3;4;14;2
18027;BENALUA;457;38;103;88;38;131;59;67;68;51;232;39
18028;BENALUA DE LAS VILLAS;42;2;4;12;5;10;9;6;3;7;22;4
18029;BENAMAUREL;153;9;33;40;12;31;28;16;17;16;85;19
18030;BERCHULES;53;2;13;11; ;12;15;6;3;7;32;5
18032;BUBION;44;3;8;10; ;12;11; ; ;5;36;3
18033;BUSQUISTAR;38;3;5;10;3;7;10;2;1;4;28;3
18034;CACIN;32;2;5;5;2;10;8;5;2;2;23; 
18035;CADIAR;134;9;29;41;8;26;21;18;5;20;79;12
18036;CAJAR;398;17;79;80;18;101;103;3;26;43;289;37
18114;CALAHORRA, LA;66;1;10;18;4;15;18;4;4;12;43;3
18037;CALICASAS;47;2;5;11;3;17;9;4;2;11;25;5
