;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;ALMERIA;;;;;;;;ENERO 2019;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
4001;ABLA;77;4;15;23;4;21;10;11;5;5;52;4
4002;ABRUCENA;62;5;9;14;5;16;13;7;6;9;36;4
4003;ADRA;2,088;103;385;449;97;569;485;386;73;250;1,174;205
4004;ALBANCHEZ;18; ;2;6;1;7;2;1; ;2;15; 
4005;ALBOLODUY;35;1;8;12;1;8;5;4;4;7;19;1
4006;ALBOX;755;30;126;158;28;244;169;60;43;82;517;53
4007;ALCOLEA;66;2;8;30;2;15;9;11;1;11;42;1
4008;ALCONTAR;19;1;1;9;1;4;3;1;1;5;11;1
4009;ALCUDIA DE MONTEAGUD;3;1;1; ; ; ;1; ; ; ;3; 
4010;ALHABIA;88;5;18;31;1;19;14;2;17;29;31;9
4011;ALHAMA DE ALMERIA;359;21;64;73;22;96;83;23;20;34;243;39
4012;ALICUN;24; ;2;9; ;3;10; ;2;2;19;1
4013;ALMERIA;18,564;651;3,427;4,084;654;4,907;4,841;1,175;635;1,969;12,722;2,063
4014;ALMOCITA;14; ;1;3; ;5;5;1;1; ;11;1
4015;ALSODUX;6;1;2;1; ;1;1; ; ; ;6; 
4016;ANTAS;147;5;26;20;4;46;46;15;5;7;112;8
4017;ARBOLEAS;123;6;18;25;6;37;31;5;6;17;88;7
4018;ARMUÑA DE ALMANZORA;19;1;6;4;1;3;4;1; ;6;11;1
4019;BACARES;10;1;2;1;1; ;5;1; ; ;9; 
4904;BALANEGRA;158;5;32;41;5;42;33;29;4;18;92;15
4020;BAYARCAL;21;3;5;7;1;3;2;1;1;8;11; 
4021;BAYARQUE;13;1;2;2; ;6;2;1; ;4;8; 
4022;BEDAR;37;2;3;15;2;8;7; ;2;3;29;3
4023;BEIRES;3; ;1;1; ; ;1;1; ; ;2; 
4024;BENAHADUX;356;11;56;62;11;111;105;15;16;25;270;30
4026;BENITAGLA;1; ;1; ; ; ; ; ; ; ;1; 
4027;BENIZALON;14;1;3;4;1;2;3;2;1;3;8; 
4028;BENTARIQUE;11;1;2;4; ;3;1; ;1;2;8; 
4029;BERJA;1,251;56;236;327;59;307;266;288;32;200;647;84
4030;CANJAYAR;95;4;16;30;5;24;16;6;5;17;57;10
4031;CANTORIA;228;8;38;60;2;56;64;15;21;29;142;21
4032;CARBONERAS;686;38;111;136;20;215;166;90;34;51;452;59
4033;CASTRO DE FILABRES;7;1;3; ; ;1;2;2; ; ;5; 
4036;CHERCOS;19;3;5;3;2;3;3; ;4;4;11; 
