;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;ALMERIA;;;;;;;;NOVIEMBRE 2015;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
4001;ABLA;104;7;23;33;8;23;10;6;5;8;81;4
4002;ABRUCENA;75;3;17;18;11;18;8;12;4;7;45;7
4003;ADRA;2,570;178;506;556;131;674;525;457;120;391;1,291;311
4004;ALBANCHEZ;20;1;5;7;1;5;1;2;3;1;13;1
4005;ALBOLODUY;44;3;10;12;2;13;4;10;6;6;21;1
4006;ALBOX;1,006;58;223;202;55;300;168;64;61;137;627;117
4007;ALCOLEA;78;6;15;36;8;12;1;9;2;19;42;6
4008;ALCONTAR;25;1;8;7; ;2;7;2;2;8;10;3
4009;ALCUDIA DE MONTEAGUD;9; ;1;4; ;2;2; ; ; ;8;1
4010;ALHABIA;87;5;22;21;6;24;9;4;18;29;27;9
4011;ALHAMA DE ALMERIA;410;36;77;80;34;96;87;38;29;35;259;49
4012;ALICUN;20;3;2;4; ;7;4;1;1;2;16; 
4013;ALMERIA;23,419;1,134;4,807;5,014;1,111;6,144;5,209;1,473;885;3,077;14,865;3,119
4014;ALMOCITA;10; ;2;1; ;3;4; ;1;1;8; 
4015;ALSODUX;4; ;1;2; ;1; ; ; ; ;4; 
4016;ANTAS;181;14;29;25;9;65;39;19;5;16;126;15
4017;ARBOLEAS;165;10;38;32;13;42;30;11;6;39;93;16
4018;ARMUÑA DE ALMANZORA;30;4;10;4; ;6;6;3;3;4;17;3
4019;BACARES;11;1;2;3;1;2;2; ; ; ;10;1
4904;BALANEGRA;210;9;39;61;12;62;27;53;3;24;111;19
4020;BAYARCAL;12; ;7;2;1;1;1;2; ;3;6;1
4021;BAYARQUE;12; ;3;3; ;5;1; ; ;3;9; 
4022;BEDAR;58;3;6;20;4;12;13;1;4;4;41;8
4023;BEIRES;4; ; ;1;1;1;1; ; ; ;3;1
4024;BENAHADUX;498;32;86;102;29;139;110;31;25;53;333;56
4026;BENITAGLA;3;2;1; ; ; ; ; ; ; ;2;1
4027;BENIZALON;19; ;4;5;1;4;5;2; ;2;12;3
4028;BENTARIQUE;28; ;13;6; ;5;4;2;1;8;17; 
4029;BERJA;1,508;78;310;391;87;352;290;289;56;290;740;133
4030;CANJAYAR;118;14;32;37;11;13;11;10;5;19;70;14
4031;CANTORIA;321;25;55;93;17;78;53;23;36;45;179;38
4032;CARBONERAS;803;50;174;152;29;235;163;78;61;101;487;76
4033;CASTRO DE FILABRES;6; ;1;1; ;2;2;1; ;1;4; 
4036;CHERCOS;29;3;12;6;2;6; ;1;5;2;19;2
