;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CADIZ;;;;;;;;ENERO 2014;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
11001;ALCALA DE LOS GAZULES;931;60;206;170;50;267;178;128;32;104;575;92
11002;ALCALA DEL VALLE;451;43;136;142;28;61;41;154;16;58;195;28
11003;ALGAR;225;14;58;37;17;53;46;15;15;31;151;13
11004;ALGECIRAS;17,968;1,072;3,899;3,045;1,106;4,932;3,914;299;976;2,321;11,177;3,195
11005;ALGODONALES;729;58;185;154;70;176;86;178;13;106;384;48
11006;ARCOS DE LA FRONTERA;6,562;421;1,567;1,241;354;1,776;1,203;491;325;1,436;3,594;716
11007;BARBATE;5,297;281;1,308;1,026;305;1,264;1,113;595;455;636;2,817;794
11008;BARRIOS, LOS;3,396;213;698;583;217;988;697;105;265;508;2,028;490
11901;BENALUP-CASAS VIEJAS;1,585;100;424;299;101;374;287;236;53;325;786;185
11009;BENAOCAZ;101;6;16;18;5;27;29;1;11;7;73;9
11010;BORNOS;1,129;86;361;277;78;222;105;174;41;238;572;104
11011;BOSQUE, EL;320;17;73;67;22;82;59;8;30;24;225;33
11012;CADIZ;17,512;758;4,411;3,135;713;4,803;3,692;105;1,457;1,690;11,997;2,263
11013;CASTELLAR DE LA FRONTERA;510;35;95;79;39;154;108;51;23;57;299;80
11015;CHICLANA DE LA FRONTERA;14,810;787;3,642;2,693;762;4,018;2,908;115;1,151;2,972;7,732;2,840
11016;CHIPIONA;3,508;222;812;600;238;927;709;316;139;469;2,099;485
11014;CONIL DE LA FRONTERA;3,159;181;788;584;170;869;567;73;111;442;2,077;456
11017;ESPERA;513;38;191;128;42;87;27;79;18;127;267;22
11018;GASTOR, EL;225;18;76;59;14;42;16;40;2;42;131;10
11019;GRAZALEMA;321;22;50;72;22;82;73;16;14;32;223;36
11020;JEREZ DE LA FRONTERA;35,845;1,952;7,873;6,792;1,775;9,114;8,339;1,324;2,286;5,321;21,311;5,603
11021;JIMENA DE LA FRONTERA;1,451;56;360;304;76;369;286;166;66;246;769;204
11022;LINEA DE LA CONCEPCION, LA;10,211;494;2,221;2,134;499;2,476;2,387;103;920;1,832;5,402;1,954
11023;MEDINA-SIDONIA;2,549;126;644;479;149;657;494;239;128;389;1,326;467
11024;OLVERA;765;54;207;160;74;189;81;155;36;85;410;79
11025;PATERNA DE RIVERA;1,315;95;381;232;85;359;163;107;99;585;367;157
11026;PRADO DEL REY;1,172;53;266;243;61;306;243;59;228;116;639;130
11027;PUERTO DE SANTA MARIA, EL;12,728;545;2,890;2,422;542;3,341;2,988;150;934;1,701;7,867;2,076
11028;PUERTO REAL;7,016;382;1,860;1,185;372;1,965;1,252;74;935;971;3,914;1,122
11029;PUERTO SERRANO;643;83;200;123;98;107;32;147;12;73;334;77
11030;ROTA;4,210;234;978;712;240;1,229;817;61;664;473;2,470;542
11031;SAN FERNANDO;14,161;781;3,071;2,414;715;4,004;3,176;89;1,041;1,748;8,544;2,739
11902;SAN JOSE DEL VALLE;709;62;175;148;56;167;101;94;31;124;362;98
11032;SANLUCAR DE BARRAMEDA;12,458;807;3,041;2,394;675;2,852;2,689;1,253;766;2,075;6,097;2,267
11033;SAN ROQUE;4,343;260;996;848;229;1,115;895;54;386;798;2,465;640
11034;SETENIL DE LAS BODEGAS;296;21;75;83;22;71;24;62;4;51;144;35
11035;TARIFA;2,683;165;584;373;147;835;579;50;115;245;1,992;281
11036;TORRE ALHAQUIME;72;9;26;20;1;12;4;32; ;12;23;5
11037;TREBUJENA;1,089;74;324;211;60;316;104;170;36;140;630;113
11038;UBRIQUE;3,114;124;556;595;113;764;962;57;1,302;245;1,215;295
11039;VEJER DE LA FRONTERA;2,696;164;649;501;136;697;549;138;99;377;1,641;441
11040;VILLALUENGA DEL ROSARIO;31; ;4;9;1;8;9;1;3;4;22;1
11041;VILLAMARTIN;2,211;186;620;487;140;546;232;177;96;399;1,328;211
11042;ZAHARA;176;12;49;43;13;41;18;31;4;66;70;5
;CADIZ;201,196;11,171;47,046;37,321;10,632;52,744;42,282;7,972;15,338;29,701;116,744;31,441
;;;;;;;;;;;;;
