;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;ALMERIA;;;;;;;;SEPTIEMBRE 2018;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
4001;ABLA;70;4;12;21;6;19;8;7;6;8;45;4
4002;ABRUCENA;70;3;15;17;3;19;13;6;7;13;39;5
4003;ADRA;2,558;127;440;445;149;772;625;406;79;238;1,614;221
4004;ALBANCHEZ;28;2;7;7;1;9;2;1;1;3;22;1
4005;ALBOLODUY;26; ;3;10; ;9;4;3;3;6;13;1
4006;ALBOX;805;36;149;177;35;247;161;70;45;84;549;57
4007;ALCOLEA;69;2;9;29;3;18;8;8;3;3;53;2
4008;ALCONTAR;21; ;4;8; ;4;5;2;1;4;14; 
4009;ALCUDIA DE MONTEAGUD;3; ; ;2; ; ;1; ; ; ;3; 
4010;ALHABIA;68;6;15;22;1;17;7;3;3;26;30;6
4011;ALHAMA DE ALMERIA;355;14;60;67;26;97;91;27;23;32;238;35
4012;ALICUN;22; ;2;8; ;2;10;1;2;1;17;1
4013;ALMERIA;19,722;723;3,538;4,108;791;5,502;5,060;1,366;627;1,961;13,490;2,278
4014;ALMOCITA;8; ;1;3; ;2;2; ; ; ;7;1
4015;ALSODUX;8; ;2;3; ;2;1; ; ; ;8; 
4016;ANTAS;142;10;19;24;8;45;36;13;6;6;105;12
4017;ARBOLEAS;145;10;20;33;7;44;31;8;7;19;101;10
4018;ARMUÑA DE ALMANZORA;20;1;5;4;1;4;5;1; ;5;13;1
4019;BACARES;6;1; ;1; ; ;4; ; ; ;6; 
4904;BALANEGRA;220;6;42;49;7;70;46;45;4;15;140;16
4020;BAYARCAL;13; ;2;4; ;3;4;1; ; ;12; 
4021;BAYARQUE;11;1;1;1;1;6;1; ; ;3;7;1
4022;BEDAR;33;3;2;12;1;8;7; ;2;2;25;4
4023;BEIRES;4; ;1; ; ;1;2; ;1;1;2; 
4024;BENAHADUX;390;14;56;70;8;127;115;20;17;30;296;27
4026;BENITAGLA;2; ;1; ; ;1; ; ; ; ;2; 
4027;BENIZALON;16;1;4;4;1;3;3;3;1;2;10; 
4028;BENTARIQUE;16; ;3;4; ;7;2;1; ;2;13; 
4029;BERJA;1,355;53;253;316;64;357;312;263;35;173;800;84
4030;CANJAYAR;93;6;17;35;4;21;10;10;3;17;56;7
4031;CANTORIA;214;9;40;59;5;49;52;10;22;34;130;18
4032;CARBONERAS;560;26;78;108;16;173;159;47;55;46;368;44
4033;CASTRO DE FILABRES;4;1;1; ; ; ;2; ; ; ;4; 
4036;CHERCOS;20;1;5;4;2;7;1; ;4;2;14; 
