;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;GRANADA;;;;;;;;AGOSTO 2019;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
18001;AGRON;28;2;7;5;4;8;2; ;1;1;22;4
18002;ALAMEDILLA;28;3;3;7;5;5;5;5; ;13;7;3
18003;ALBOLOTE;1,630;62;285;304;50;446;483;111;127;147;1,094;151
18004;ALBONDON;59;8;12;8;8;11;12;6; ;8;39;6
18005;ALBUÑAN;25; ;3;9; ;5;8;1;1;4;19; 
18006;ALBUÑOL;539;35;136;87;35;166;80;191;12;28;273;35
18007;ALBUÑUELAS;33;4;4;8;1;10;6;5;2;10;13;3
18010;ALDEIRE;49;3;7;15;3;7;14;3;3;26;12;5
18011;ALFACAR;488;18;87;119;16;135;113;22;45;74;297;50
18012;ALGARINEJO;71;9;12;21;8;14;7;25;6;9;23;8
18013;ALHAMA DE GRANADA;259;9;49;61;11;68;61;67;14;17;152;9
18014;ALHENDIN;872;35;153;162;31;275;216;23;40;84;630;95
18015;ALICUN DE ORTEGA;23;3;3;7;2;6;2;5;2;4;9;3
18016;ALMEGIJAR;16; ;1;6;1;4;4;1; ;2;12;1
18017;ALMUÑECAR;1,923;48;298;512;56;442;567;104;62;246;1,306;205
18904;ALPUJARRA DE LA SIERRA;33;4;7;11;2;2;7;4;3;9;12;5
18018;ALQUIFE;41; ;6;11;1;5;18; ;2;4;35; 
18020;ARENAS DEL REY;71;6;8;14;7;9;27;16;6;3;42;4
18021;ARMILLA;2,422;86;430;451;80;709;666;90;114;156;1,833;229
18022;ATARFE;1,902;87;345;338;93;624;415;146;160;160;1,228;208
18023;BAZA;1,503;66;233;364;55;385;400;187;125;113;926;152
18024;BEAS DE GRANADA;65;3;12;12;4;20;14;2;1;7;45;10
18025;BEAS DE GUADIX;26;3;7;6; ;4;6;6;4;3;11;2
18027;BENALUA;395;19;80;78;34;119;65;42;49;39;229;36
18028;BENALUA DE LAS VILLAS;45; ;13;17;2;5;8;22;2;4;15;2
18029;BENAMAUREL;130;3;29;38;7;32;21;20;19;16;64;11
18030;BERCHULES;46; ;11;12;2;9;12;3; ;11;29;3
18032;BUBION;25;1;4;10; ;3;7;1; ;4;18;2
18033;BUSQUISTAR;28;3;3;5;3;4;10;3;5; ;19;1
18034;CACIN;35; ;9;9;2;8;7;12;2;4;17; 
18035;CADIAR;116;4;20;38;6;24;24;6;9;23;64;14
18036;CAJAR;395;18;63;75;15;110;114;8;27;43;272;45
18114;CALAHORRA, LA;53;2;7;13;3;14;14;2;4;11;34;2
18037;CALICASAS;47; ;5;14;4;15;9;6; ;18;21;2
